n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,metric,mean_additive,mean_substitutive,positive_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,0.03670479131578011,0.03395256936822233,0.08135778758307909,0.4511527710644633,0.303332,0.47190419161676644,10.088082643375401,6.645886806173819e-22,33072.0,6.077212997516384e-20,0.02965101767513928,0.043787433232508235,0.9969400866396464,0.47229939619565436,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rouge1,0.2952458729130566,0.25854108159727646,additive higher than substitutive; check metric_direction,higher_is_better,8.971947188334656e-20,8.69041458644843e-18
500,0.020286429825741043,0.016144254630942854,0.043278743674864506,0.4687388797175974,0.319596,0.5046917000610168,10.481319987456455,2.290813070507215e-23,30035.0,3.0229472216668387e-22,0.016495676899083003,0.024070581382842675,0.9698892940118411,1.3042907843554959e-08,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rouge2,0.07088808683830702,0.05060165701256598,additive higher than substitutive; check metric_direction,higher_is_better,3.482035867170967e-21,4.594879776933595e-20
500,0.014662350718437373,0.01217612346762588,0.04555778878397573,0.32184070188223524,0.207704,0.3512255489021956,7.1965768733492235,2.2802368739814703e-12,40629.5,1.0115455542844172e-11,0.010667741821200751,0.01861583215723445,0.9932997874329828,0.025379658203442318,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rougeL,0.17985249212572413,0.16519014140728672,additive higher than substitutive; check metric_direction,higher_is_better,1.8925966054046204e-10,7.788900767990012e-10
500,0.014662350718437373,0.01217612346762588,0.04555778878397573,0.32184070188223524,0.207704,0.3512255489021956,7.1965768733492235,2.2802368739814703e-12,40629.5,1.0115455542844172e-11,0.010667741821200751,0.01861583215723445,0.9932997874329828,0.025379658203442318,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rougeLsum,0.17985249212572413,0.16519014140728672,additive higher than substitutive; check metric_direction,higher_is_better,1.8925966054046204e-10,7.788900767990012e-10
500,0.009575457811355591,0.007620871067047119,0.0167904295136658,0.5702926064852651,0.354212,0.5801357285429142,12.752130351665903,1.9477164101935717e-32,26294.0,2.597051494509863e-29,0.00809590309560299,0.011061978867650032,0.9915318941548708,0.0059278419580856175,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,bertscore_f1,0.8318115745782853,0.8222361167669296,additive higher than substitutive; check metric_direction,higher_is_better,3.311117897329072e-30,4.414987540666768e-27
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,entity_f1_ref,0.0,0.0,additive higher than substitutive; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,source_supported_entity_rate,0.0,,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.002,0.0,0.044721359549995794,0.044721359549995794,0.002,1.0,1.0,0.31779517611187164,0.0,0.31731050786291415,0.0,0.006,0.021116630061352892,1.943259599294236e-44,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,unsupported_entity_rate,0.002,0.0,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
500,0.017387933634992456,0.0,0.10405121715089219,0.16710937277914736,0.034112,0.9714285714285714,3.7366791721152652,0.00020801851972452253,3.0,0.00013567745561894934,0.00898357142857143,0.02703163865546218,0.17650462948836787,6.007438124254057e-42,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,number_f1_ref,0.021292695539754363,0.003904761904761905,additive higher than substitutive; check metric_direction,higher_is_better,0.011857055624297784,0.007950114631366481
500,-0.015257575757575758,0.0,0.1403328221512288,-0.10872421379179224,-0.020052,-0.631578947368421,-2.4311473283866767,0.015402200075548919,31.5,0.017199392578853424,-0.02800037878787879,-0.003666666666666666,0.19161492168647232,1.0991513997908137e-41,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,unsupported_number_rate,0.004666666666666666,0.01992424242424242,additive higher than substitutive; check metric_direction,lower_is_better,0.56988140279531,0.5692150710177749
500,0.05585202317191474,0.04956140350877192,0.21276133346362353,0.2625102139692311,0.188796,0.30012825651302605,5.869906832232156,7.95895411862848e-09,43654.5,6.282842155895908e-09,0.03750856330505164,0.07442670568408356,0.9952235597301153,0.1271548977235376,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,source_token_support_rate,0.7706086228675098,0.714756599695595,additive higher than substitutive; check metric_direction,higher_is_better,5.730446965412505e-07,4.2723326660092174e-07
500,0.04892378350442513,0.03781403781403797,0.19783929655876958,0.24729052496348708,0.176552,0.2758882235528942,5.529584240099659,5.1845199057848955e-08,45347.5,9.030707489896502e-08,0.03164705337833738,0.0660863229713646,0.9963485380932658,0.3105300190121383,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,sentence_support_proxy,0.7814083713835422,0.7324845878791171,additive higher than substitutive; check metric_direction,higher_is_better,3.47362833687588e-06,6.050574018230656e-06
500,0.01986855162721123,0.02480248647995409,0.1184792507581106,0.1676964658375096,0.147728,0.21200798403193613,3.7498069719914273,0.000197709051277462,49348.0,3.998484589857372e-05,0.009538343769550813,0.030033060310163406,0.9956401301785343,0.17863359188861871,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,distinct_1,0.650249568884835,0.6303810172576239,additive higher than substitutive; check metric_direction,higher_is_better,0.011467124974092796,0.0025190452916101446
500,0.010033187185152429,0.010083607223556945,0.0596672023042256,0.16815246563759004,0.139764,0.19763561287403134,3.760003437498489,0.0001900359013761798,49647.5,0.0001347477564007489,0.004794771444814892,0.015132657965915074,0.996543396508279,0.35848209086094196,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,distinct_2,0.9281316986496635,0.918098511464511,additive higher than substitutive; check metric_direction,higher_is_better,0.011402154082570788,0.007950114631366481
500,-0.010033187185152429,-0.010083607223556938,0.0596672023042256,-0.16815246563759004,-0.139764,-0.19763561287403134,-3.760003437498489,0.0001900359013761798,49647.5,0.00013474770561638103,-0.015132657965915076,-0.004794771444814895,0.9965433965082773,0.358482090860501,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,repetition_2gram_rate,0.0718683013503365,0.08190148853548895,additive higher than substitutive; check metric_direction,lower_is_better,0.011402154082570788,0.007950114631366481
500,-0.05004093421731022,-0.057896839792018207,0.2486401613175873,-0.20125845298738,-0.157368,-0.2506693386773547,-4.500275819262273,8.453425742276354e-06,46739.5,1.2237016038674083e-06,-0.07187517375957103,-0.02837472142406167,0.9923536886922916,0.011572934083795706,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,novel_2gram_ratio,0.470159148447345,0.5202000826646552,additive higher than substitutive; check metric_direction,higher_is_better,0.0005410192475056866,8.076430585524895e-05
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@1,0.33333333333333326,1.0,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_precision@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,-0.12000000000000002,0.0,0.4810365116958404,-0.24946131339792368,0.084288,-0.39547900251536705,-5.578124545141364,3.991012867929811e-08,18145.0,6.392103540785167e-11,-0.16266666666666668,-0.07866666666666669,0.7925800198736883,9.42050432304061e-25,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_recall@1,0.192,0.312,additive higher than substitutive; check metric_direction,higher_is_better,2.8336191362301658e-06,4.7301566201810235e-09
500,0.26666666666666666,0.3333333333333333,0.19225715726059392,1.3870311538270317,0.714,1.0,31.014959468672103,1.7546302340858346e-118,0.0,3.2578766310976975e-72,0.25,0.284,0.7439037668183626,4.484840464673956e-27,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_precision@3,0.6,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,3.158334421354502e-116,5.864177935975855e-70
500,-0.4000000000000001,-0.33333333333333337,0.19225715726059395,-2.0805467307405476,-0.914,-1.0,-46.522439203008155,1.3482720896047679e-183,0.0,7.477094126262195e-84,-0.41666666666666674,-0.38266666666666677,0.7439037668183623,4.484840464673891e-27,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_recall@3,0.6,1.0,additive higher than substitutive; check metric_direction,higher_is_better,2.5347515284569636e-181,1.4056936957372927e-81
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_precision@5,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_precision@10,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.176,0.08333333333333334,0.37590771903015363,0.4682000158285711,0.352176,0.6047520201645785,10.469270624591626,2.542880382573441e-23,10663.0,5.196419472721118e-22,0.143,0.209,0.8868084183237588,1.075937095161331e-18,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_mrr,0.773,0.597,additive higher than substitutive; check metric_direction,higher_is_better,3.814320573860161e-21,7.794629209081677e-20
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_hit@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,0.264,0.0,0.6535734974991463,0.40393314754985893,0.264,0.532258064516129,9.032219762869373,3.68106096117867e-18,7221.0,5.203212843281495e-17,0.208,0.322,0.7782081009569243,1.7702339677134978e-25,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_ndcg@1,0.576,0.312,additive higher than substitutive; check metric_direction,higher_is_better,4.655737846971793e-16,6.451983925669054e-15
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.10560765259695791,-0.10020847959421408,0.301651985692009,-0.3500976542709877,-0.144344,-0.39106047326906224,-7.828421537131482,2.982692548547109e-14,36477.0,6.547999428052145e-14,-0.13190236281226256,-0.07896099636686456,0.9800579808868656,2.377061024724447e-06,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_ndcg@3,0.5941228850959089,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.773904070148811e-12,5.827719490966409e-12
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.12445843750200311,0.149009776026522,0.2410711619622204,0.5162726080090313,0.342712,0.5256792287467134,11.544206464292966,1.7325556523373962e-27,28413.0,7.198442646075387e-24,0.1032553884864341,0.14537672776800709,0.9583394266438413,1.1025659843170193e-10,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_ndcg@5,0.82418897519487,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.8760423828800776e-25,1.173346151310288e-21
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.12445843750200311,0.149009776026522,0.2410711619622204,0.5162726080090313,0.342712,0.5256792287467134,11.544206464292966,1.7325556523373962e-27,28413.0,7.198442646075387e-24,0.1032553884864341,0.14537672776800709,0.9583394266438413,1.1025659843170193e-10,shapiro,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_ndcg@10,0.82418897519487,0.6997305376928669,additive higher than substitutive; check metric_direction,higher_is_better,2.8760423828800776e-25,1.173346151310288e-21
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_mrr,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_hit@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_ndcg@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_ndcg@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_ndcg@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,easy_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_ndcg@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.03617489596047419,0.03431140252618903,0.07986378967471296,0.4529574179714658,0.298908,0.4696753507014028,10.128435774969827,4.721782466070885e-22,33079.0,9.84299193495228e-20,0.02918277484725436,0.04331095915458204,0.9975745733976171,0.6876187752167151,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rouge1,0.27378342594828486,0.23760852998781065,additive higher than substitutive; check metric_direction,higher_is_better,6.799366751142074e-20,1.3189609192836056e-17
500,0.01714798342726973,0.015802030745692502,0.04490752854380147,0.38185097206015456,0.262172,0.42220586431112744,8.538447308008786,1.6518497187302314e-16,35322.0,4.2616748573356377e-16,0.013240523293555519,0.02112388203981787,0.9897668607279114,0.001481660387763999,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rouge2,0.05995251383898243,0.042804530411712706,additive higher than substitutive; check metric_direction,higher_is_better,1.6022942271683243e-14,4.730459091642558e-14
500,0.013937456748863411,0.01471105522829659,0.044652967076406785,0.31212834580543525,0.212584,0.35178356713426856,6.9794019892551455,9.483097494312736e-12,40432.5,9.838258296628844e-12,0.009932054443608057,0.017917337709059733,0.9971596461999095,0.5435947607010249,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rougeL,0.1679727816648342,0.15403532491597077,additive higher than substitutive; check metric_direction,higher_is_better,7.396816045563935e-10,7.772224054336787e-10
500,0.013937456748863411,0.01471105522829659,0.044652967076406785,0.31212834580543525,0.212584,0.35178356713426856,6.9794019892551455,9.483097494312736e-12,40432.5,9.838258296628844e-12,0.009932054443608057,0.017917337709059733,0.9971596461999095,0.5435947607010249,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,rougeLsum,0.1679727816648342,0.15403532491597077,additive higher than substitutive; check metric_direction,higher_is_better,7.396816045563935e-10,7.772224054336787e-10
500,0.008260642886161804,0.008011549711227417,0.015529510553801118,0.5319319535244379,0.306568,0.5623473053892215,11.89436007484902,6.780048736088187e-29,27408.0,1.2143681288196161e-27,0.006918804877996444,0.009582959732413292,0.9964402525620101,0.33243489119232655,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,bertscore_f1,0.8269062621593475,0.8186456192731857,additive higher than substitutive; check metric_direction,higher_is_better,1.1322681389267271e-26,2.040138456416955e-25
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,entity_f1_ref,0.0,0.0,additive higher than substitutive; check metric_direction,higher_is_better,,
0,,,,,,,,,,,,,,,,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,source_supported_entity_rate,,,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,unsupported_entity_rate,0.0,0.0,additive higher than substitutive; check metric_direction,lower_is_better,,
500,0.013734188034188034,0.0,0.12893393933323272,0.10652112318302562,0.033852,0.4737903225806452,2.3818847247687405,0.017598105959993605,130.5,0.021043959740129944,0.0025080769230769236,0.02545696581196581,0.2772358024815963,4.06372469962156e-40,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,number_f1_ref,0.021067521367521366,0.007333333333333333,additive higher than substitutive; check metric_direction,higher_is_better,0.5889105238418679,0.6313187922038983
500,-0.009152380952380952,0.0,0.14920685887053667,-0.06134021600389202,-0.016,-0.3333333333333333,-1.3716089273922307,0.1708016119130898,100.0,0.15100509026454653,-0.022233809523809524,0.0037000000000000006,0.23094028753377893,5.53755874736365e-41,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,unsupported_number_rate,0.009833333333333335,0.018985714285714286,additive higher than substitutive; check metric_direction,lower_is_better,1.0,1.0
500,0.035747789263661414,0.03522556390977449,0.19533167026524215,0.18301071820621437,0.132892,0.2053987493058406,4.0922440652015375,4.981500059278316e-05,49365.0,7.140428831942287e-05,0.01857109089576347,0.05297086238827924,0.9940465190534419,0.047512798306489246,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,source_token_support_rate,0.8111617661234807,0.7754139768598194,additive higher than substitutive; check metric_direction,higher_is_better,0.003138345037345339,0.0043556615874847954
500,0.03360779197228157,0.03669871794871804,0.18409774233761586,0.18255406908058885,0.13164,0.2095489021956088,4.0820330803338924,5.1981116563048685e-05,49502.0,4.9088795150380355e-05,0.01751444161644033,0.049831189831668676,0.9925374143812293,0.013464221165935004,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,sentence_support_proxy,0.8170307146281245,0.783422922655843,additive higher than substitutive; check metric_direction,higher_is_better,0.0032228292269090185,0.003043505299323582
500,0.011833032338117644,0.011338352556315934,0.11420690668401234,0.10361047927562976,0.091484,0.1448600011267515,2.3168007484164135,0.02091860975112916,53126.0,0.005094614922820347,0.0016839474538828702,0.02194218562745846,0.9944423051081869,0.06627824587805377,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,distinct_1,0.6790582129437445,0.6672251806056269,additive higher than substitutive; check metric_direction,higher_is_better,0.648476902285004,0.20887921183563424
500,0.006767191922450817,0.009130758033304098,0.054323690974670706,0.12457165190793329,0.115864,0.16823026512488587,2.7855068173558024,0.0055477135102904584,51467.0,0.0011556365464628312,0.001900167784271719,0.011457555300277837,0.9899487865118496,0.0017035723692233212,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,distinct_2,0.9388895866799142,0.9321223947574632,additive higher than substitutive; check metric_direction,higher_is_better,0.24409939445277878,0.05893746386960439
500,-0.00676719192245082,-0.009130758033304126,0.054323690974670706,-0.12457165190793336,-0.115864,-0.16822218451269869,-2.785506817355804,0.005547713510290427,51467.5,0.0011562714175353606,-0.011457555300277839,-0.001900167784271727,0.9899487865118493,0.0017035723692228873,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,repetition_2gram_rate,0.06111041332008594,0.06787760524253676,additive higher than substitutive; check metric_direction,lower_is_better,0.24409939445277878,0.05893746386960439
500,-0.03432648106830487,-0.03837214733291083,0.25143870917377964,-0.13652027239998446,-0.106228,-0.1623872255489022,-3.052686093931536,0.0023890063566891504,52455.5,0.0016541505449197613,-0.056339164594739186,-0.012087234843500128,0.997405848296713,0.6283356126180086,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,novel_2gram_ratio,0.40832208890508476,0.44264856997338964,additive higher than substitutive; check metric_direction,higher_is_better,0.11482400934609105,0.0810533767010683
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@1,0.33333333333333326,1.0,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_precision@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,retrieval_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.266,0.0,0.6871596442992757,0.387100730094898,0.266,0.4907749077490775,8.655835466319905,6.77969176633304e-17,9384.0,6.520659334696138e-16,0.204,0.324,0.7835839982018211,3.2752571480433405e-25,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_precision@1,0.628,0.362,additive higher than substitutive; check metric_direction,higher_is_better,7.525457860629674e-15,7.172725268165751e-14
500,-0.15266666666666667,0.0,0.5095651544469917,-0.2996018572587621,0.038664,-0.442368363794604,-6.699301190157809,5.6647028861125407e-11,20503.0,1.6682227289880105e-14,-0.1966666666666667,-0.10933333333333335,0.7898735885538014,6.830489930846135e-25,shapiro,hard_additive_minus_substitutive,bart_base_clean_matched,BART-base,clean_matched,context_recall@1,0.20933333333333334,0.362,additive higher than substitutive; check metric_direction,higher_is_better,4.305174193445531e-09,1.5681293652487298e-12
